lambda-u utility-finmean-conloop
0.0 5.503729153283338
0.1 5.428260933149038
0.2 5.162744151460885
0.3 4.862767489303183
0.4 4.564676520747514
0.5 4.172641053078567
0.6 3.7855505626891635
0.7 3.4038802457865494
0.8 3.0349004408073657
0.9 2.407731471681065
1.0 1.2918245692615242
1.0 0.6886488918907154
0.9 1.6951817793559505
0.8 2.273909944114426
0.7 2.845525777020021
0.6 3.2201663140021797
0.5 3.589386677497552
0.4 3.953662063713383
0.3 4.346294549042488
0.2 4.6218305407695635
0.1 4.906564348966188
0.0 4.980369246716661
