lambda-u utility-finmean-conloop
0.0 6.721466948184834
0.1 6.300180801082664
0.2 5.881855290622795
0.3 5.46192942737731
0.4 5.025122790712831
0.5 4.579588813716316
0.6 4.135357684833512
0.7 3.349273405668398
0.8 2.782432446843519
0.9 2.1619493990699836
1.0 1.274661634555813
1.0 1.0711421603050664
0.9 1.8452998754180876
0.8 2.401585263276799
0.7 2.959717236508483
0.6 3.661060881351448
0.5 4.127911375178084
0.4 4.593459020891008
0.3 5.063685523144848
0.2 5.501993733314647
0.1 5.929597837983737
0.0 6.372524376173565
