lambda-u utility-finmean-conloop
0.0 4.751028484455027
0.1 4.788961014256212
0.2 4.760718665195683
0.3 4.599931248942347
0.4 4.446063820007475
0.5 4.622889241658763
0.6 4.288303662277214
0.7 3.9623206268419247
0.8 3.5886417628489644
0.9 3.1113922524923256
1.0 2.0480755853064503
1.0 1.3400319052334297
0.9 2.361301680993565
0.8 2.86011434158294
0.7 3.258077768535992
0.6 3.5428583680467116
0.5 3.8190364236111787
0.4 3.9602013922084742
0.3 4.109360250219618
0.2 4.251599120912295
0.1 4.321029302797778
0.0 4.270619675544973
