lambda-u utility-finmean-conloop
0.0 5.693710298971265
0.1 6.209663547803094
0.2 6.358436096771653
0.3 6.4372112904715815
0.4 6.481730600017482
0.5 6.323117699048777
0.6 6.093785176343207
0.7 5.723589955061118
0.8 4.881015645557062
0.9 4.003674016526028
1.0 3.1394478280882976
1.0 2.425418609823543
0.9 3.2553865975946277
0.8 4.072239144772411
0.7 4.85375013547717
0.6 5.222028478403896
0.5 5.536441999907146
0.4 5.636767751147252
0.3 5.803588684901968
0.2 5.6932115268107175
0.1 5.643081655988093
0.0 5.187296501028733
